transaction_id,channel_id,product_id,sale_date,quarter,quantity,amount
T105290,CH015,P01,2025-09-14,2025-Q3,2,£26
T105291,CH015,P02,2025-05-07,2025-Q2,1,£15
T105292,CH015,P04,2025-03-22,2025-Q1,2,£33.98
T105293,CH015,P01,2025-03-27,2025-Q1,2,£25.98
T105294,CH015,P02,2025-11-11,2025-Q4,1,£14.99
T105295,CH015,P01,2025-12-25,2025-Q4,1,12.99
T105296,CH015,P02,2025-10-08,2025-Q4,2,£29.98
T105297,CH015,P01,2025-12-18,2025-Q4,1,£12.99
T105298,CH015,P03,2025-05-06,2025-Q2,1,£11.99
T105299,CH015,P02,2025-12-17,2025-Q4,1,£15
T105300,CH015,P03,2025-06-28,2025-Q2,1,11.99
T105301,CH015,P05,2025-06-22,2025-Q2,1,£15.99
T105302,CH015,P04,2025-02-15,2025-Q1,1,£16.99
T105303,CH015,P05,2025-10-10,2025-Q4,1,15.99
T105304,CH015,P03,2025-06-15,2025-Q2,3,£35.97
T105305,CH015,P04,2025-03-20,2025-Q1,1,£16.99
T105306,CH015,P05,2025-08-08,2025-Q3,3,47.97
T105307,CH015,P03,2025-05-25,2025-Q2,2,£23.98
T105308,CH015,P03,2025-10-16,2025-Q4,1,£11.99
T105309,CH015,P03,2025-04-13,2025-Q2,1,£11.99
T105310,CH015,P01,2025-12-09,2025-Q4,2,25.98
T105311,CH015,P01,2025-01-12,2025-Q1,1,£12.99
T105312,CH015,P04,2025-05-16,2025-Q2,1,16.99
T105313,CH015,P04,2025-08-25,2025-Q3,1,16.99
T105314,CH015,P05,2025-03-18,2025-Q1,1,£15.99
T105315,CH015,P04,2025-06-14,2025-Q2,2,£33.98
T105316,CH015,P04,2025-06-24,2025-Q2,1,£17
T105317,CH015,P06,2025-05-04,2025-Q2,1,£55
T105318,CH015,P05,2025-03-21,2025-Q1,2,£31.98
T105319,CH015,P01,2025-09-09,2025-Q3,1,12.99
T105320,CH015,P06,2025-01-07,2025-Q1,1,£54.99
T105321,CH015,P04,2025-08-24,2025-Q3,1,16.99
T105322,CH015,P04,2025-11-09,2025-Q4,1,£16.99
T105323,CH015,P02,2025-06-05,2025-Q2,1,14.99
T105324,CH015,P02,2025-01-09,2025-Q1,3,£44.97
T105325,CH015,P04,2025-03-04,2025-Q1,1,£16.99
T105326,CH015,P05,2025-01-17,2025-Q1,1,£15.99
T105327,CH015,P05,2025-07-05,2025-Q3,1,£15.99
T105328,CH015,P02,2025-11-04,2025-Q4,1,14.99
T105329,CH015,P03,2025-10-03,2025-Q4,1,£12
T105330,CH015,P06,2025-08-16,2025-Q3,1,£55
T105331,CH015,P02,2025-04-13,2025-Q2,1,£14.99
T105332,CH015,P03,2025-01-05,2025-Q1,1,£12
T105333,CH015,P02,2025-06-13,2025-Q2,1,£14.99
T105334,CH015,P01,2025-11-20,2025-Q4,1,12.99
T105335,CH015,P03,2025-11-10,2025-Q4,1,11.99
T105336,CH015,P01,2025-10-06,2025-Q4,1,£13
T105337,CH015,P04,2025-11-07,2025-Q4,1,£17
T105338,CH015,P03,2025-02-21,2025-Q1,2,£23.98
T105339,CH015,P03,2025-02-16,2025-Q1,1,£12
T105340,CH015,P05,2025-07-16,2025-Q3,1,£15.99
T105341,CH015,P01,2025-04-20,2025-Q2,1,12.99
T105342,CH015,P02,2025-05-16,2025-Q2,1,14.99
T105343,CH015,P03,2025-08-04,2025-Q3,1,11.99
T105344,CH015,P03,2025-12-20,2025-Q4,2,£23.98
T105345,CH015,P03,2025-11-17,2025-Q4,2,£23.98
T105346,CH015,P05,2025-07-01,2025-Q3,1,£15.99
T105347,CH015,P01,2025-06-24,2025-Q2,3,£38.97
T105348,CH015,P03,2025-09-10,2025-Q3,2,23.98
T105349,CH015,P02,2025-05-02,2025-Q2,1,14.99
T105350,CH015,P03,2025-04-20,2025-Q2,1,£11.99
T105351,CH015,P05,2025-08-17,2025-Q3,1,£15.99
T105352,CH015,P01,2025-11-28,2025-Q4,1,12.99
T105353,CH015,P01,2025-10-28,2025-Q4,1,12.99
T105354,CH015,P01,2025-02-12,2025-Q1,1,12.99
T105355,CH015,P03,2025-07-21,2025-Q3,2,£23.98
T105356,CH015,P03,2025-04-13,2025-Q2,1,£12
T105357,CH015,P03,2025-03-03,2025-Q1,1,£11.99
T105358,CH015,P03,2025-11-03,2025-Q4,1,11.99
T105359,CH015,P03,2025-07-14,2025-Q3,1,11.99
T105360,CH015,P05,2025-08-23,2025-Q3,2,£31.98
T105361,CH015,P02,2025-12-01,2025-Q4,2,£29.98
T105362,CH015,P03,2025-08-16,2025-Q3,2,£23.98
T105363,CH015,P05,2025-11-20,2025-Q4,1,15.99
T105364,CH015,P02,2025-02-19,2025-Q1,1,£14.99
T105365,CH015,P03,2025-05-01,2025-Q2,3,£35.97
T105366,CH015,P01,2025-09-02,2025-Q3,1,£12.99
T105367,CH015,P06,2025-07-03,2025-Q3,1,£55
T105368,CH015,P02,2025-09-25,2025-Q3,1,£14.99
T105369,CH015,P01,2025-08-07,2025-Q3,1,£12.99
T105370,CH015,P04,2025-09-17,2025-Q3,1,16.99
T105371,CH015,P01,2025-07-27,2025-Q3,1,£13
T105372,CH015,P02,2025-02-04,2025-Q1,2,29.98
T105373,CH015,P01,2025-04-07,2025-Q2,1,12.99
T105374,CH015,P04,2025-12-08,2025-Q4,1,16.99
T105375,CH015,P05,2025-11-11,2025-Q4,1,£15.99
T105376,CH015,P01,2025-03-12,2025-Q1,1,£12.99
T105377,CH015,P02,2025-02-06,2025-Q1,1,£15
T105378,CH015,P02,2025-02-11,2025-Q1,1,14.99
T105379,CH015,P02,2025-12-16,2025-Q4,1,£15
T105380,CH015,P05,2025-10-25,2025-Q4,1,£15.99
T105381,CH015,P03,2025-04-02,2025-Q2,1,11.99
T105382,CH015,P03,2025-01-03,2025-Q1,3,£35.97
T105383,CH015,P02,2025-02-08,2025-Q1,1,£15
T105384,CH015,P03,2025-05-03,2025-Q2,1,£11.99
T105385,CH015,P03,2025-01-04,2025-Q1,1,£11.99
T105386,CH015,P05,2025-01-04,2025-Q1,1,£15.99
T105387,CH015,P01,2025-04-13,2025-Q2,1,£12.99
T105388,CH015,P03,2025-12-01,2025-Q4,1,11.99
T105389,CH015,P02,2025-03-19,2025-Q1,1,£14.99
T105390,CH015,P01,2025-07-26,2025-Q3,1,£12.99
T105391,CH015,P01,2025-09-23,2025-Q3,1,£12.99
T105392,CH015,P03,2025-03-22,2025-Q1,1,£11.99
T105393,CH015,P01,2025-03-19,2025-Q1,1,£12.99
T105394,CH015,P01,2025-04-11,2025-Q2,2,25.98
T105395,CH015,P02,2025-06-08,2025-Q2,1,14.99
T105396,CH015,P01,2025-01-11,2025-Q1,1,£12.99
T105397,CH015,P05,2025-03-21,2025-Q1,2,£32
T105398,CH015,P04,2025-02-16,2025-Q1,1,£16.99
T105399,CH015,P04,2025-01-10,2025-Q1,2,£33.98
T105400,CH015,P02,2025-09-15,2025-Q3,1,14.99
T105401,CH015,P05,2025-06-07,2025-Q2,1,15.99
T105402,CH015,P03,2025-09-18,2025-Q3,1,£11.99
T105403,CH015,P03,2025-09-11,2025-Q3,1,£11.99
T105404,CH015,P01,2025-02-03,2025-Q1,1,£13
T105405,CH015,P02,2025-01-28,2025-Q1,1,14.99
T105406,CH015,P04,2025-03-19,2025-Q1,1,£17
T105407,CH015,P01,2025-02-09,2025-Q1,3,£39
T105408,CH015,P06,2025-04-03,2025-Q2,1,£55
T105409,CH015,P04,2025-11-18,2025-Q4,1,£16.99
T105410,CH015,P03,2025-11-24,2025-Q4,3,£35.97
T105411,CH015,P02,2025-01-17,2025-Q1,1,£15
T105412,CH015,P04,2025-08-15,2025-Q3,1,16.99
T105413,CH015,P04,2025-11-05,2025-Q4,1,16.99
T105414,CH015,P05,2025-06-01,2025-Q2,1,15.99
T105415,CH015,P03,2025-11-12,2025-Q4,3,£36
T105416,CH015,P01,2025-01-14,2025-Q1,1,£12.99
T105417,CH015,P02,2025-02-14,2025-Q1,1,£14.99
T105418,CH015,P03,2025-12-13,2025-Q4,1,11.99
T105419,CH015,P01,2025-05-10,2025-Q2,1,£12.99
T105420,CH016,P02,2024-04-20,2024-Q2,1,£14.99
T105421,CH016,P02,2024-02-05,2024-Q1,1,£14.99
T105422,CH016,P03,2024-07-12,2024-Q3,1,£11.99
T105423,CH016,P04,2024-05-13,2024-Q2,1,£16.99
T105424,CH016,P01,2024-04-15,2024-Q2,1,12.99
T105425,CH016,P01,2024-07-18,2024-Q3,1,12.99
T105426,CH016,P01,2024-10-28,2024-Q4,2,£25.98
T105427,CH016,P05,2024-08-18,2024-Q3,1,15.99
T105428,CH016,P06,2024-04-04,2024-Q2,2,109.98
T105429,CH016,P01,2024-05-26,2024-Q2,1,£12.99
T105430,CH016,P03,2024-04-21,2024-Q2,1,£11.99
T105431,CH016,P04,2024-07-18,2024-Q3,3,£50.97
T105432,CH016,P03,2024-02-16,2024-Q1,1,£12
T105433,CH016,P04,2024-03-26,2024-Q1,1,£17
T105434,CH016,P02,2024-09-06,2024-Q3,1,14.99
T105435,CH016,P04,2024-06-17,2024-Q2,3,£50.97
T105436,CH016,P01,2024-06-11,2024-Q2,1,£12.99
T105437,CH016,P04,2024-11-23,2024-Q4,1,16.99
T105438,CH016,P02,2024-12-26,2024-Q4,1,£14.99
T105439,CH016,P03,2024-09-10,2024-Q3,1,£12
T105440,CH016,P04,2024-12-02,2024-Q4,1,16.99
T105441,CH016,P03,2024-08-25,2024-Q3,3,£36
T105442,CH016,P02,2024-05-16,2024-Q2,2,£29.98
T105443,CH016,P01,2024-05-10,2024-Q2,2,£25.98
T105444,CH016,P02,2024-10-18,2024-Q4,1,14.99
T105445,CH016,P03,2024-10-28,2024-Q4,2,23.98
T105446,CH016,P01,2024-10-01,2024-Q4,3,38.97
T105447,CH016,P01,2024-06-04,2024-Q2,1,£12.99
T105448,CH016,P03,2024-03-02,2024-Q1,1,£11.99
T105449,CH016,P01,2024-11-09,2024-Q4,2,£25.98
T105450,CH016,P04,2024-10-22,2024-Q4,1,£16.99
T105451,CH016,P01,2024-01-24,2024-Q1,1,£12.99
T105452,CH016,P06,2024-05-06,2024-Q2,1,£54.99
T105453,CH016,P04,2024-01-22,2024-Q1,3,£50.97
T105454,CH016,P01,2024-06-09,2024-Q2,1,£13
T105455,CH016,P02,2024-05-02,2024-Q2,1,£15
T105456,CH016,P01,2024-09-16,2024-Q3,2,£25.98
T105457,CH016,P05,2024-08-24,2024-Q3,1,£16
T105458,CH016,P01,2024-06-23,2024-Q2,1,£12.99
T105459,CH016,P04,2024-05-27,2024-Q2,1,16.99
T105460,CH016,P01,2024-06-13,2024-Q2,1,£12.99
T105461,CH016,P01,2024-11-16,2024-Q4,1,£13
T105462,CH016,P05,2024-03-24,2024-Q1,1,£15.99
T105463,CH016,P03,2024-07-25,2024-Q3,1,£11.99
T105464,CH016,P01,2024-11-12,2024-Q4,2,£26
T105465,CH016,P04,2024-05-17,2024-Q2,1,£16.99
T105466,CH016,P02,2024-01-25,2024-Q1,1,£15
T105467,CH016,P06,2024-01-26,2024-Q1,1,£54.99
T105468,CH016,P01,2024-06-15,2024-Q2,1,£12.99
T105469,CH016,P02,2024-05-11,2024-Q2,2,29.98
T105470,CH016,P03,2024-10-13,2024-Q4,2,23.98
T105471,CH016,P05,2024-11-07,2024-Q4,1,£15.99
T105472,CH016,P04,2024-02-20,2024-Q1,2,£34
T105473,CH016,P05,2024-10-17,2024-Q4,1,£16
T105474,CH016,P01,2024-08-25,2024-Q3,1,£12.99
T105475,CH016,P03,2024-09-09,2024-Q3,2,£23.98
T105476,CH016,P02,2024-10-15,2024-Q4,2,£29.98
T105477,CH016,P01,2024-04-10,2024-Q2,1,£13
T105478,CH016,P04,2024-07-12,2024-Q3,1,£17
T105479,CH016,P02,2024-07-26,2024-Q3,2,29.98
T105480,CH016,P04,2024-04-16,2024-Q2,2,£33.98
T105481,CH016,P05,2024-08-03,2024-Q3,1,£15.99
T105482,CH016,P05,2024-06-07,2024-Q2,1,£16
T105483,CH016,P05,2024-02-04,2024-Q1,1,£15.99
T105484,CH016,P03,2024-01-10,2024-Q1,2,£23.98
T105485,CH016,P03,2024-09-03,2024-Q3,1,£12
T105486,CH016,P04,2024-06-13,2024-Q2,1,£16.99
T105487,CH016,P06,2024-08-04,2024-Q3,1,£54.99
T105488,CH016,P05,2024-01-11,2024-Q1,2,£31.98
T105489,CH016,P03,2024-11-16,2024-Q4,1,£11.99
T105490,CH016,P01,2024-02-11,2024-Q1,1,£12.99
T105491,CH016,P03,2024-01-06,2024-Q1,1,£11.99
T105492,CH016,P03,2024-08-02,2024-Q3,2,£23.98
T105493,CH016,P03,2024-03-21,2024-Q1,1,£11.99
T105494,CH016,P01,2024-11-05,2024-Q4,1,12.99
T105495,CH016,P01,2024-02-02,2024-Q1,2,£25.98
T105496,CH016,P05,2024-04-01,2024-Q2,1,£15.99
T105497,CH016,P04,2024-10-25,2024-Q4,1,£16.99
T105498,CH016,P01,2024-11-10,2024-Q4,1,£12.99
T105499,CH016,P05,2024-11-11,2024-Q4,1,£15.99
T105500,CH016,P03,2024-08-25,2024-Q3,1,£11.99
T105501,CH016,P01,2024-04-27,2024-Q2,2,£25.98
T105502,CH016,P01,2024-05-12,2024-Q2,1,12.99
T105503,CH016,P03,2024-03-26,2024-Q1,1,£11.99
T105504,CH016,P01,2024-11-13,2024-Q4,3,£39
T105505,CH016,P06,2024-09-03,2024-Q3,1,54.99
T105506,CH016,P03,2024-06-23,2024-Q2,1,£11.99
T105507,CH016,P03,2024-08-23,2024-Q3,2,23.98
T105508,CH016,P02,2024-07-18,2024-Q3,1,£14.99
T105509,CH016,P01,2024-09-21,2024-Q3,2,£25.98
T105510,CH016,P01,2024-06-02,2024-Q2,1,12.99
T105511,CH016,P03,2024-12-13,2024-Q4,2,23.98
T105512,CH016,P03,2024-08-10,2024-Q3,1,£12
T105513,CH016,P02,2024-11-01,2024-Q4,1,14.99
T105514,CH016,P04,2024-12-22,2024-Q4,1,16.99
T105515,CH016,P02,2024-12-12,2024-Q4,1,14.99
T105516,CH016,P05,2024-08-08,2024-Q3,1,£15.99
T105517,CH016,P04,2024-08-18,2024-Q3,2,£34
T105518,CH016,P04,2024-01-09,2024-Q1,1,£16.99
T105519,CH016,P04,2024-12-10,2024-Q4,2,£34
T105520,CH016,P02,2024-07-02,2024-Q3,1,£14.99
T105521,CH016,P03,2024-03-05,2024-Q1,2,23.98
T105522,CH016,P01,2024-12-05,2024-Q4,1,£13
T105523,CH016,P02,2024-11-10,2024-Q4,2,£29.98
T105524,CH016,P01,2024-10-21,2024-Q4,1,12.99
T105525,CH016,P02,2024-06-09,2024-Q2,1,14.99
T105526,CH016,P03,2024-05-17,2024-Q2,1,£11.99
T105527,CH016,P05,2024-12-17,2024-Q4,1,15.99
T105528,CH016,P03,2024-02-18,2024-Q1,1,11.99
T105529,CH016,P05,2024-07-21,2024-Q3,1,£16
T105530,CH016,P01,2024-10-20,2024-Q4,2,£25.98
T105531,CH016,P03,2024-07-06,2024-Q3,1,£11.99
T105532,CH016,P06,2024-03-14,2024-Q1,1,£54.99
T105533,CH016,P02,2024-07-19,2024-Q3,1,£14.99
T105534,CH016,P01,2024-12-28,2024-Q4,2,25.98
T105535,CH016,P01,2024-02-07,2024-Q1,1,12.99
T105536,CH016,P05,2024-05-23,2024-Q2,1,£15.99
T105537,CH016,P01,2024-05-10,2024-Q2,1,£12.99
T105538,CH016,P04,2024-09-22,2024-Q3,3,£50.97
T105539,CH016,P03,2024-06-26,2024-Q2,1,11.99
T105540,CH016,P05,2024-05-19,2024-Q2,1,15.99
T105541,CH016,P02,2024-07-28,2024-Q3,3,£44.97
T105542,CH016,P01,2024-03-21,2024-Q1,2,£26
T105543,CH016,P04,2024-02-12,2024-Q1,2,33.98
T105544,CH016,P05,2024-03-13,2024-Q1,1,£15.99
T105545,CH016,P03,2024-04-02,2024-Q2,3,35.97
T105546,CH016,P03,2024-04-01,2024-Q2,1,£12
T105547,CH016,P01,2024-11-08,2024-Q4,1,£12.99
T105548,CH016,P04,2024-12-22,2024-Q4,1,16.99
T105549,CH016,P04,2024-10-02,2024-Q4,2,33.98
T105550,CH016,P03,2024-12-10,2024-Q4,2,£24
T105551,CH016,P04,2024-03-12,2024-Q1,1,£16.99
T105552,CH016,P02,2024-05-22,2024-Q2,2,£30
T105553,CH016,P01,2024-06-13,2024-Q2,2,£26
T105554,CH016,P03,2024-09-21,2024-Q3,1,11.99
T105555,CH016,P01,2024-07-18,2024-Q3,1,£13
T105556,CH016,P02,2024-09-13,2024-Q3,3,£44.97
T105557,CH016,P04,2024-01-04,2024-Q1,1,£16.99
T105558,CH016,P03,2024-03-14,2024-Q1,2,£24
T105559,CH016,P03,2024-09-16,2024-Q3,2,£23.98
T105560,CH016,P04,2024-10-04,2024-Q4,1,£16.99
T105561,CH016,P01,2024-07-16,2024-Q3,2,£25.98
T105562,CH016,P01,2024-02-26,2024-Q1,1,£12.99
T105563,CH016,P04,2024-10-09,2024-Q4,2,£33.98
T105564,CH016,P02,2024-03-23,2024-Q1,1,£15
T105565,CH016,P06,2024-09-01,2024-Q3,3,£164.97
T105566,CH016,P01,2024-01-24,2024-Q1,1,£12.99
T105567,CH016,P03,2024-07-20,2024-Q3,1,£12
T105568,CH016,P01,2024-09-01,2024-Q3,2,£25.98
T105569,CH016,P06,2024-10-26,2024-Q4,1,£55
T105570,CH016,P02,2024-11-15,2024-Q4,1,14.99
T105571,CH016,P05,2024-06-27,2024-Q2,2,£31.98
T105572,CH016,P05,2024-04-06,2024-Q2,1,£16
T105573,CH016,P02,2024-11-06,2024-Q4,2,£29.98
T105574,CH016,P05,2024-12-20,2024-Q4,3,£48
T105575,CH016,P01,2024-12-07,2024-Q4,2,£26
T105576,CH016,P05,2024-02-13,2024-Q1,1,£15.99
T105577,CH016,P01,2024-10-26,2024-Q4,1,£12.99
T105578,CH016,P03,2024-05-09,2024-Q2,1,£11.99
T105579,CH016,P05,2024-09-21,2024-Q3,3,£47.97
T105580,CH016,P05,2024-08-15,2024-Q3,2,£32
T105581,CH016,P05,2024-04-23,2024-Q2,1,£15.99
T105582,CH016,P04,2024-12-14,2024-Q4,1,16.99
T105583,CH016,P02,2024-08-07,2024-Q3,2,29.98
T105584,CH016,P03,2024-02-26,2024-Q1,1,£11.99
T105585,CH016,P04,2024-05-04,2024-Q2,2,£33.98
T105586,CH016,P01,2024-04-02,2024-Q2,1,12.99
T105587,CH016,P02,2024-05-26,2024-Q2,1,14.99
T105588,CH016,P03,2024-10-05,2024-Q4,3,35.97
T105589,CH016,P04,2024-06-10,2024-Q2,1,£16.99
T105590,CH016,P01,2024-08-09,2024-Q3,3,£38.97
T105591,CH016,P03,2024-03-15,2024-Q1,1,£11.99
T105592,CH016,P01,2024-07-23,2024-Q3,1,£12.99
T105593,CH016,P01,2024-11-20,2024-Q4,2,£25.98
T105594,CH016,P03,2024-11-07,2024-Q4,1,£12
T105595,CH016,P02,2024-04-04,2024-Q2,1,£15
T105596,CH016,P01,2024-01-13,2024-Q1,1,£13
T105597,CH016,P03,2024-05-04,2024-Q2,1,£11.99
T105598,CH016,P04,2024-09-26,2024-Q3,3,£51
T105599,CH016,P06,2024-04-15,2024-Q2,1,£54.99
T105600,CH016,P06,2024-07-10,2024-Q3,1,£55
T105601,CH016,P05,2024-04-24,2024-Q2,3,£47.97
T105602,CH016,P01,2024-04-25,2024-Q2,1,12.99
T105603,CH016,P03,2024-04-11,2024-Q2,2,23.98
T105604,CH016,P02,2024-07-12,2024-Q3,1,£15
T105605,CH016,P04,2024-09-14,2024-Q3,1,£16.99
T105606,CH016,P03,2024-09-17,2024-Q3,2,£23.98
T105607,CH016,P02,2024-09-09,2024-Q3,3,44.97
T105608,CH016,P02,2024-10-17,2024-Q4,1,£14.99
T105609,CH016,P01,2024-03-21,2024-Q1,3,£38.97
T105610,CH016,P02,2024-01-23,2024-Q1,2,£30
T105611,CH016,P02,2024-12-08,2024-Q4,1,£14.99
T105612,CH016,P02,2024-12-28,2024-Q4,2,£29.98
T105613,CH016,P04,2024-10-04,2024-Q4,1,£16.99
T105614,CH016,P04,2024-03-16,2024-Q1,3,£50.97
T105615,CH016,P04,2024-12-19,2024-Q4,1,£16.99
T105616,CH016,P04,2024-10-12,2024-Q4,2,£33.98
T105617,CH016,P02,2024-01-27,2024-Q1,1,14.99
T105618,CH016,P01,2024-02-28,2024-Q1,1,12.99
T105619,CH016,P03,2024-10-05,2024-Q4,1,£12
T105620,CH016,P04,2024-09-19,2024-Q3,2,£33.98
T105621,CH016,P03,2024-09-04,2024-Q3,1,11.99
T105622,CH016,P03,2024-09-07,2024-Q3,3,£35.97
T105623,CH016,P01,2024-05-19,2024-Q2,3,£39
T105624,CH016,P02,2024-10-25,2024-Q4,2,£29.98
T105625,CH016,P05,2024-03-08,2024-Q1,2,£32
T105626,CH016,P03,2024-09-08,2024-Q3,1,11.99
T105627,CH016,P05,2024-04-26,2024-Q2,1,£15.99
T105628,CH016,P02,2024-04-17,2024-Q2,1,£14.99
T105629,CH016,P02,2024-08-20,2024-Q3,2,29.98
T105630,CH016,P05,2024-12-15,2024-Q4,2,£31.98
T105631,CH016,P01,2024-04-18,2024-Q2,1,12.99
T105632,CH016,P01,2024-05-02,2024-Q2,1,12.99
T105633,CH016,P01,2024-06-11,2024-Q2,3,£39
T105634,CH016,P01,2024-02-14,2024-Q1,1,£13
T105635,CH016,P01,2024-11-28,2024-Q4,1,£12.99
T105636,CH016,P04,2024-08-18,2024-Q3,2,£33.98
T105637,CH016,P05,2024-03-14,2024-Q1,1,15.99
T105638,CH016,P03,2024-12-11,2024-Q4,3,£35.97
T105639,CH016,P04,2024-04-16,2024-Q2,3,£51
T105640,CH016,P05,2024-07-03,2024-Q3,1,£16
T105641,CH016,P05,2024-03-20,2024-Q1,1,£16
T105642,CH016,P03,2024-06-19,2024-Q2,1,£11.99
T105643,CH016,P03,2024-10-06,2024-Q4,1,£11.99
T105644,CH016,P01,2024-06-12,2024-Q2,1,£13
T105645,CH016,P01,2024-08-25,2024-Q3,1,£12.99
T105646,CH016,P05,2024-04-12,2024-Q2,1,£15.99
T105647,CH016,P02,2024-01-19,2024-Q1,1,£14.99
T105648,CH016,P05,2024-11-04,2024-Q4,1,£15.99
T105649,CH016,P02,2024-02-06,2024-Q1,1,£14.99
T105650,CH016,P05,2024-05-27,2024-Q2,1,£15.99
T105651,CH016,P02,2024-11-16,2024-Q4,1,£14.99
T105652,CH016,P05,2024-03-06,2024-Q1,3,£47.97
T105653,CH016,P04,2024-07-11,2024-Q3,1,£16.99
T105654,CH016,P05,2024-01-24,2024-Q1,1,£15.99
T105655,CH016,P02,2024-09-13,2024-Q3,1,14.99
T105656,CH016,P03,2024-06-02,2024-Q2,2,£23.98
T105657,CH016,P03,2024-12-11,2024-Q4,2,£23.98
T105658,CH016,P02,2024-05-13,2024-Q2,3,£44.97
T105659,CH016,P01,2024-03-19,2024-Q1,1,£12.99
T105660,CH016,P02,2024-12-24,2024-Q4,2,£29.98
T105661,CH016,P04,2024-08-08,2024-Q3,1,16.99
T105662,CH016,P01,2024-12-26,2024-Q4,1,£12.99
T105663,CH016,P01,2024-11-28,2024-Q4,1,£12.99
T105664,CH016,P06,2024-06-09,2024-Q2,1,54.99
T105665,CH016,P02,2024-05-22,2024-Q2,1,£14.99
T105666,CH016,P01,2024-09-09,2024-Q3,1,£12.99
T105667,CH016,P06,2024-02-23,2024-Q1,1,54.99
T105668,CH016,P01,2024-05-24,2024-Q2,1,£12.99
T105669,CH016,P05,2024-04-17,2024-Q2,1,£15.99
T105670,CH016,P03,2024-06-15,2024-Q2,2,£23.98
T105671,CH016,P01,2024-11-28,2024-Q4,2,£25.98
T105672,CH016,P01,2024-06-19,2024-Q2,1,£12.99
T105673,CH016,P03,2024-07-24,2024-Q3,1,£11.99
T105674,CH016,P06,2024-03-10,2024-Q1,1,£54.99
T105675,CH016,P01,2024-08-22,2024-Q3,1,12.99
T105676,CH016,P01,2024-06-15,2024-Q2,1,£12.99
T105677,CH016,P04,2024-05-14,2024-Q2,1,£16.99
T105678,CH016,P01,2024-10-02,2024-Q4,1,£13
T105679,CH016,P02,2024-06-09,2024-Q2,2,£29.98
T105680,CH016,P03,2024-05-17,2024-Q2,1,£11.99
T105681,CH016,P03,2024-02-03,2024-Q1,3,£35.97
T105682,CH016,P05,2024-04-11,2024-Q2,2,31.98
T105683,CH016,P01,2024-01-03,2024-Q1,1,12.99
T105684,CH016,P01,2024-12-28,2024-Q4,1,£12.99
T105685,CH016,P03,2024-11-25,2024-Q4,2,£24
T105686,CH016,P03,2024-12-14,2024-Q4,1,£11.99
T105687,CH016,P01,2024-07-18,2024-Q3,1,£12.99
T105688,CH016,P01,2024-05-14,2024-Q2,1,12.99
T105689,CH016,P05,2024-03-22,2024-Q1,1,£15.99
T105690,CH016,P01,2025-08-11,2025-Q3,2,£25.98
T105691,CH016,P05,2025-06-15,2025-Q2,2,£31.98
T105692,CH016,P05,2025-12-04,2025-Q4,2,£31.98
T105693,CH016,P04,2025-07-17,2025-Q3,1,£17
T105694,CH016,P01,2025-05-19,2025-Q2,1,£12.99
T105695,CH016,P05,2025-08-17,2025-Q3,1,£15.99
T105696,CH016,P02,2025-11-04,2025-Q4,1,14.99
T105697,CH016,P06,2025-09-07,2025-Q3,2,£109.98
T105698,CH016,P04,2025-05-01,2025-Q2,1,16.99
T105699,CH016,P03,2025-02-19,2025-Q1,1,11.99
T105700,CH016,P01,2025-09-26,2025-Q3,1,12.99
T105701,CH016,P05,2025-09-26,2025-Q3,1,£15.99
T105702,CH016,P06,2025-11-20,2025-Q4,2,109.98
T105703,CH016,P03,2025-08-22,2025-Q3,2,£23.98
T105704,CH016,P01,2025-10-24,2025-Q4,3,38.97
T105705,CH016,P03,2025-09-24,2025-Q3,1,£11.99
T105706,CH016,P05,2025-06-20,2025-Q2,1,£15.99
T105707,CH016,P04,2025-01-06,2025-Q1,2,£34
T105708,CH016,P05,2025-08-10,2025-Q3,3,£47.97
T105709,CH016,P01,2025-01-05,2025-Q1,1,12.99
T105710,CH016,P01,2025-07-11,2025-Q3,1,£12.99
T105711,CH016,P03,2025-09-07,2025-Q3,2,£24
T105712,CH016,P03,2025-06-18,2025-Q2,2,£23.98
T105713,CH016,P05,2025-04-12,2025-Q2,1,£15.99
T105714,CH016,P06,2025-12-17,2025-Q4,2,£109.98
T105715,CH016,P03,2025-03-26,2025-Q1,2,£23.98
T105716,CH016,P05,2025-09-18,2025-Q3,1,£15.99
T105717,CH016,P01,2025-09-16,2025-Q3,1,12.99
T105718,CH016,P05,2025-01-18,2025-Q1,3,£47.97
T105719,CH016,P01,2025-07-25,2025-Q3,3,38.97
T105720,CH016,P03,2025-04-04,2025-Q2,1,£11.99
T105721,CH016,P01,2025-12-19,2025-Q4,3,£39
T105722,CH016,P02,2025-10-05,2025-Q4,1,£14.99
T105723,CH016,P05,2025-07-23,2025-Q3,2,£32
T105724,CH016,P01,2025-10-01,2025-Q4,1,12.99
T105725,CH016,P02,2025-10-02,2025-Q4,1,£14.99
T105726,CH016,P03,2025-06-26,2025-Q2,1,£11.99
T105727,CH016,P03,2025-11-13,2025-Q4,1,£12
T105728,CH016,P01,2025-02-03,2025-Q1,1,12.99
T105729,CH016,P05,2025-03-07,2025-Q1,1,£16
T105730,CH016,P01,2025-06-19,2025-Q2,1,£13
T105731,CH016,P01,2025-05-24,2025-Q2,1,£12.99
T105732,CH016,P06,2025-02-18,2025-Q1,1,£54.99
T105733,CH016,P02,2025-12-09,2025-Q4,1,£14.99
T105734,CH016,P04,2025-04-06,2025-Q2,1,16.99
